cast,revenue,movies,return
Takatoshi Kaneko,0.0,1,0.0
Takayasu Torii,0.0,1,0.0
Takayo Fischer,961000000.0,1,3.203333333333333
Takayo Mimura,25000000.0,1,5.555555555555555
Takehiro Murata,10037390.0,2,5.018695
Takehito Koyasu,21461989.0,2,0.07309945
Takenori Emoto,4100000.0,1,2.05
Takeo Nagashima,0.0,1,0.0
Takeo Nakahara,0.0,1,0.0
Takeo Oikawa,0.0,1,0.0
Takeru Satoh,61700000.0,2,0.0
Takeshi Aono,0.0,1,0.0
Takeshi Kaga,78503600.0,2,0.69483
Takeshi Kaneshiro,248873834.0,3,1.034713902600841
Takeshi Katô,0.0,1,0.0
Takeshi Kitano,25000000.0,2,2.7777777777777777
Takeshi Kusaka,0.0,1,0.0
Takeshi Kusao,0.0,1,0.0
Takeshi Yamamoto,0.0,1,0.0
Takeshi Ôbayashi,10037390.0,1,10.03739
Taketo Tanaka,61700000.0,1,0.0
Taketoshi Naitô,4100000.0,3,0.6833333333333332
Takeyuki Hirai,25000000.0,1,5.555555555555555
Takis Emmanuel,11000000.0,1,0.0
Takumi Saito,0.0,1,0.0
Takuro Tatsumi,0.0,1,0.0
Takuya Kimura,19271312.0,1,1.6059426666666667
Takuzô Kumagai,0.0,1,0.0
Talia Shire,1592933827.0,9,25.3095718170126
Talib Johnny,187500000.0,1,6.818181818181818
Taliesin Jaffe,40400657.0,1,1.442880607142857
Talisa Soto,329739796.0,3,4.460481158101852
Tally Rodin,543934787.0,1,3.0558134101123597
Talon Dunbar,75700498.0,1,5.046699866666667
Talon G. Ackerman,18197398.0,1,3.0328996666666668
Talulah Riley,644571402.0,2,1.8957982411764707
Tam Bing-Man,0.0,1,0.0
Tam Williams,880674609.0,1,3.5945902408163266
Tamae Sengo,0.0,1,0.0
Tamaki Mihara,25000000.0,1,5.555555555555555
Tamala Jones,78024726.0,2,4.235873833333334
Tamao Nakamura,0.0,1,0.0
Tamara Akins,0.0,1,0.0
Tamara Austin,52424533.0,1,1.4562370277777779
Tamara Brown,463517383.0,1,7.357418777777778
Tamara Carrera,332000000.0,1,8.3
Tamara Clatterbuck,0.0,1,0.0
Tamara Davies,0.0,1,0.0
Tamara De Treaux,35000000.0,1,35.0
Tamara Dobson,0.0,1,0.0
Tamara Feldman,0.0,1,0.0
Tamara Garina,0.0,1,0.0
Tamara Glynn,11642254.0,1,2.3284508
Tamara Jones,236350661.0,1,3.1098771184210525
Tamara Krinsky,0.0,1,0.0
Tamara Levinson,324626962.0,2,4.889122307657658
Tamara Mark,18090181.0,1,1.2921557857142858
Tamara Phillips,0.0,1,0.0
Tamara Stafford,0.0,1,0.0
Tamara Tunie,43848069.0,1,2.9232046
Tamayo Perry,51842679.0,1,2.07370716
Tameka Runnels,201957688.0,1,13.463845866666666
Tamela Song,0.0,1,0.0
Tamer Avkapan,376141306.0,1,8.358695688888888
Tamer Hassan,374218673.0,2,1.2473955766666667
Tami Stronach,20158808.0,1,0.7466225185185185
Tami Tappan Damiano,0.0,1,0.0
Tami-Adrian George,121214377.0,1,1.154422638095238
Tamia,164508066.0,1,1.0281754125
Tamia Richmond,287553595.0,1,9.585119833333334
Tamica Washington-Miller,2787965087.0,1,11.763565767932489
Tamie Steinke,87987055.0,1,4.2920514634146345
Tamila Bilalova,232424558.0,2,2.976094634210526
Tamio Ohki,9789651.0,2,0.0
Tamira,0.0,1,0.0
Tamla Kari,88025781.0,1,0.0
Tamlyn Tomita,172380745.0,3,339541.335966558
Tammi Sutton,821708551.0,2,2.955786154676259
Tammie Baird,108782847.0,1,12.086983
Tammy Hui,694713380.0,1,4.79112675862069
Tammy Lauren,15719109.0,2,1.5719109
Tammy Marcel,0.0,1,0.0
Tammy Monica Gegamian,207283925.0,1,5.454840131578948
Tammy Vanderpool,296655431.0,1,4.7088163650793655
Tammy Zarchi,0.0,1,0.0
Tamotsu Kurata,0.0,1,0.0
Tamotsu Tamura,0.0,1,0.0
Tamsin Egerton,0.0,1,0.0
Tamsin Greig,0.0,1,0.0
Tanapol Chuksrida,0.0,1,0.0
Tanay Chheda,0.0,1,0.0
Tanaya Beatty,712171856.0,1,6.4742896
Tane McClure,124914842.0,2,1.3879426888888888
Tanedra Howard,204384063.0,2,6.505289440909091
Tangi Miller,0.0,1,0.0
Tania Busselier,0.0,1,0.0
Tania Cabrera,549368315.0,1,10.9873663
Tania Carlin,2227167.0,1,0.0
Tania Mallet,124881062.0,1,49.9524248
Tania Nolan,91353501.0,1,2.6101000285714284
Tania Raymonde,47241945.0,2,1.181048625
Tania Saulnier,226497209.0,2,1.1920905736842105
Tania Trudell,422610419.0,1,6.501698753846154
Tanis Chandler,0.0,2,0.0
Tanisha Grant,0.0,1,0.0
Tanisha Harris,0.0,1,0.0
Tanit Phoenix,0.0,3,0.0
Tanja Lorentzon,110493361.0,2,5.4372635
Tanja Melendez Lynch,118587880.0,1,11.858788
Tanner Alexander Redman,623933331.0,1,3.119666655
Tannis Benedict,122094053.0,2,2.618509095454545
Tannis Burnett,88923251.0,1,4.940180611111111
Tanny Tien-Ni,0.0,2,0.0
Tanoai Reed,623933331.0,1,3.119666655
Tanya Allen,97607453.0,1,1.95214906
Tanya Bond,890871626.0,1,3.4529907984496124
Tanya Boyd,0.0,1,0.0
Tanya DiFrancesco,165335153.0,1,4.468517648648649
Tanya Dimitrova,0.0,1,0.0
Tanya Haden,631744560.0,1,4.859573538461539
Tanya Roberts,166484488.0,2,2.540466
Tanya Tyranny,0.0,1,0.0
Tanya Vidal Dublin,17280326.0,1,0.8640163
Tanya van Graan,0.0,4,0.0
Tao Leung,0.0,1,0.0
Tao Okamoto,1288700867.0,2,3.4775231921666667
Tao Tsuchiya,0.0,1,0.0
Tapio Hämäläinen,0.0,1,0.0
Tapio Pirttioja,0.0,1,0.0
Tara Bowles,108758521.0,1,3.1073863142857143
Tara Buck,0.0,1,0.0
Tara Buckman,72333902.0,4,1.1568171527777777
Tara Cardinal,599045960.0,1,3.9936397333333336
Tara Carroll,236350661.0,2,1.5549385592105263
Tara E. Miller,0.0,1,0.0
Tara Ghassemieh,114194847.0,1,9.51623725
Tara Killian,17762705.0,1,0.8458430952380952
Tara King,78868508.0,1,6.572375666666667
Tara Macken,1215439994.0,1,6.07719997
Tara Mercurio,164433867.0,1,2.74056445
Tara Nicole Hughes,0.0,1,0.0
Tara Reid,955174277.0,12,4.689918212150072
Tara Rice,584209026.0,2,7.146968099206349
Tara Spencer-Nairn,0.0,1,0.0
Tara Strong,2661912327.0,14,3.002555219551821
Tara Subkoff,339638847.0,4,6.140945871212121
Tara Thomas,350448145.0,1,11.681604833333333
Tara Wilson,96060858.0,1,7.38929676923077
Tara Yelland,71664962.0,1,1.2356027931034483
Tarah Paige,70067909.0,1,3.687784684210526
Taraji P. Henson,153174402.0,2,5.682464115196078
Taran Killam,694222588.0,2,3.504554323529412
Taras Los,873260194.0,1,3.493040776
Tarik Boucekhine,19168262.0,2,0.7986775833333334
Taris Tyler,1163303448.0,2,3.2267283541666667
Tarnue Massaquoi,0.0,1,0.0
Taro Marui,0.0,1,0.0
Taro Suwa,25000000.0,1,5.555555555555555
Taro Yamaguchi,0.0,1,0.0
Taro Yamamoto,25000000.0,1,5.555555555555555
Taron Egerton,414351546.0,1,5.115451185185186
Tarrick Benham,682330139.0,1,4.548867593333333
Taryn Band,0.0,1,0.0
Taryn Jones,108758521.0,1,3.1073863142857143
Taryn McCulloch,114908830.0,1,3.8302943333333332
Taryn Power,16000000.0,1,4.571428571428571
Tasen Chou,0.0,1,0.0
Tasha Simms,0.0,1,0.0
Tasha Smith,141413098.0,3,2.4455019083333336
Tasha de Vasconcelos,160583018.0,1,4.01457545
Taso N. Stavrakis,89000000.0,2,47.16483516483516
Tassanana Nuntasapee,0.0,1,0.0
Tatanka Means,311256926.0,1,5.102572557377049
Tate Berney,104303851.0,1,10.4303851
Tate Ellington,52882018.0,1,5.2882018
Tatiana Gudegast,0.0,1,0.0
Tatiana Maslany,6474518.0,3,0.9172609166666666
Tatiana Zarubova,334901337.0,1,3.7211259666666665
Tatjana Pajković,72629670.0,1,2.9051868
Tatsujiro Oto,334901337.0,1,3.7211259666666665
Tatsuo Matsumura,0.0,1,0.0
Tatsuo Nadaka,0.0,1,0.0
Tatsuro Koike,0.0,1,0.0
Tatsuya Fujiwara,103503600.0,4,1.7363038888888889
Tatsuya Goke,300228084.0,1,5.0038014
Tatsuya Ishiguro,0.0,1,0.0
Tatsuya Kameyama,0.0,1,0.0
Tatsuya Nakadai,0.0,3,0.0
Tatsuya Nanjo,0.0,1,0.0
Tatum O'Neal,35323292.0,1,1.0092369142857143
Tatyana Ali,300134083.0,2,1.1208865370370371
Tatyana Kanavka,0.0,1,0.0
Taungaroa Emile,2201126.0,1,0.0
Tauntaun,543934787.0,1,3.0558134101123597
Tav MacDougall,938212738.0,1,6.254751586666667
Tavarus Conley,385680446.0,1,2.5712029733333335
Tavis Smiley,77712439.0,1,25.904146333333333
Tawny Kitaen,38435947.0,2,3.2029955833333332
Tawny Moyer,25533818.0,1,10.2135272
Taya Clyne,75700498.0,1,5.046699866666667
Taye Diggs,112471277.0,2,3.181520277089783
Taylor Ann Hasselhoff,0.0,1,0.0
Taylor Blackwell,52424533.0,1,1.4562370277777779
Taylor Cole,17280326.0,1,0.8640163
Taylor Dempsey,448000000.0,1,2.986666666666667
Taylor Fry,140767956.0,1,5.027427
Taylor Gifaldi,562816256.0,1,4.8940544
Taylor Gilbert,1605474892.0,2,4.915202007176259
Taylor Handley,0.0,1,0.0
Taylor Hickson,783112979.0,1,13.501947913793103
Taylor Hobbs,0.0,1,0.0
Taylor Holmes,0.0,1,0.0
Taylor Hoover,70067909.0,1,3.687784684210526
Taylor John Smith,104303851.0,1,10.4303851
Taylor Kibby,2787965087.0,1,11.763565767932489
Taylor Kitsch,373062864.0,1,2.48708576
Taylor Kowalski,0.0,1,0.0
Taylor Lautner,3718273398.0,7,7.671813979571126
Taylor M. Graham,0.0,1,0.0
Taylor Mason,0.0,2,0.0
Taylor McAuley,152427960.0,1,5.080932
Taylor McCluskey,385680446.0,1,2.5712029733333335
Taylor McPherson,169837010.0,1,4.24592525
Taylor Momsen,119723358.0,2,1.5753073421052632
Taylor Negron,59468275.0,1,0.7164852409638555
Taylor Nichols,368780809.0,1,3.9653850430107527
Taylor Schilling,4627375.0,1,0.30849166666666666
Taylor Spreitler,0.0,1,0.0
Taylor St. Clair,1017260462.0,2,5.382283594230769
Taylor Wilcox,0.0,1,0.0
Tchéky Karyo,493601058.0,3,4.504928626134301
Teal Redmann,39267515.0,1,2.066711315789474
Teal Roberts,0.0,1,0.0
Teana-Marie Smith,68369434.0,1,2.278981133333333
Teck Holmes,38275483.0,1,7.6550966
Ted Alderman,623933331.0,1,3.119666655
Ted Bank,55000000.0,1,84.61538461538461
Ted Bartsch,67200000.0,1,3.36
Ted Bessell,0.0,1,0.0
Ted Billings,12000000.0,3,13.745704467353953
Ted Borodaeff,114194847.0,1,9.51623725
Ted Burnett,775398007.0,1,70.49072790909091
Ted Clark,28650575.0,1,2.2738551587301585
Ted Danson,570397070.0,3,4.538653558333333
Ted DiFilippo,3572443.0,1,0.0
Ted Ferguson,616801808.0,1,6.358781525773196
Ted Friend,503772407.0,4,2.773941349125874
Ted Gagliano,775398007.0,1,70.49072790909091
Ted Garcia,42931041.0,1,3.57758675
Ted Grossman,1334751777.0,3,32.92580631679894
Ted Harris,0.0,1,0.0
Ted Jessup,217022588.0,1,3.1915086470588236
Ted Kaden,0.0,1,0.0
Ted King,320381843.0,2,2.890915330808081
Ted Knight,71846344.0,2,23.148324261921875
Ted Koch,351692268.0,1,4.042439862068965
Ted Koppel,1723872.0,1,0.0
Ted Levine,549650560.0,4,6.11282790745614
Ted Ludzik,176165437.0,2,2.996740455555556
Ted Markland,153518974.0,1,4.039973
Ted Mathot,631442092.0,1,6.863501
Ted Maynard,277448382.0,1,3.963548314285714
Ted McGinley,51537443.0,6,0.0
Ted Monte,272742922.0,1,14.354890631578947
Ted Moock,287506194.0,1,9.914006689655173
Ted Nugent,22168359.0,1,2.771044875
Ted Osborne,0.0,1,0.0
Ted Pitsis,0.0,1,0.0
Ted Prior,0.0,1,0.0
Ted Raimi,3244263066.0,12,4.611166844025327
Ted Ray,0.0,1,0.0
Ted Richert,0.0,1,0.0
Ted Rooney,0.0,1,0.0
Ted Ross,268876587.0,4,11.531506674603175
Ted Science,85313124.0,1,0.0
Ted Sorel,0.0,1,0.0
Ted Sutton,19165560.0,1,0.5475874285714286
Ted Swanson,39846344.0,1,6.641057333333333
Ted White,119553118.0,2,10.671088823076923
Ted de Corsia,0.0,2,0.0
Tedde Moore,19294144.0,1,0.0
Teddi Sherman,0.0,1,0.0
Teddy Chan,0.0,1,0.0
Teddy Coluca,705717432.0,1,3.52858716
Teddy Hart,0.0,1,0.0
Teddy Infuhr,0.0,1,0.0
Teddy Martin,0.0,1,0.0
Teddy Newton,1698411795.0,2,6.0991747575
Teddy Williams,519311965.0,1,3.9947074230769233
Teddy Xiong Naijin,0.0,1,0.0
Teemaree,34560577.0,1,1.72802885
Tegar Satrya,4105187.0,1,3.7319881818181817
Tego Calderón,3734316065.0,4,5.5410773588080495
Tehilla Blad,104345682.0,1,8.026590923076924
Telisha Shaw,150816700.0,1,6.557247826086956
Teller,0.0,2,0.0
Telly Liu,15608545.0,1,1.0405696666666666
Telly Savalas,232009566.0,6,3.500058225071225
Telma Hopkins,0.0,3,0.0
Tembi Locke,169837010.0,1,4.24592525
Tempe Pigott,0.0,1,0.0
Temuera Morrison,2204507520.0,7,6.267580450107109
Tenaya Erich,0.0,1,0.0
Tenika Davis,68233629.0,2,3.101528590909091
Tenky Tin Kai-Man,0.0,1,0.0
Tenley Dene,167221571.0,1,23.888795857142856
Tenma Shibuya,21888598.0,1,1.8683327446584368
Tenmei Kano,0.0,1,0.0
Tenoch Huerta,880674609.0,1,3.5945902408163266
Tenzin Clive Ball,374218673.0,1,2.4947911533333333
Tenzin Gyurme,374218673.0,1,2.4947911533333333
Tenzing Norgay Trainor,0.0,1,0.0
Teo Gebert,18994653.0,1,0.0
Teodora Duhovnikova,0.0,1,0.0
Tequilla Hill,236350661.0,1,3.1098771184210525
Tequilla Whitfield,122513057.0,1,8.277909256756757
Tere Livrano,429375314.0,3,15.6780827668566
Terence Alexander,0.0,1,0.0
Terence Bayler,976475550.0,1,7.8118044
Terence Beesley,205754447.0,1,3.4292407833333334
Terence Cooper,41744718.0,1,3.4787265
Terence Dickson,159291809.0,1,5.309726966666667
Terence Donovan,20659423.0,1,5.902692285714286
Terence Harvey,199212496.0,2,2.283212567857143
Terence Hill,0.0,3,0.0
Terence Jay,3154346.0,1,0.0
Terence Kelly,129641284.0,3,1.4901008373015872
Terence Knox,6980986.0,1,7.756651111111111
Terence Mathews,17280326.0,2,0.43200815
Terence McGovern,140000000.0,1,180.18018018018017
Terence Michael,0.0,1,0.0
Terence Morgan,0.0,1,0.0
Terence O'Rourke,714766572.0,1,4.204509247058824
Terence Paul Winter,0.0,1,0.0
Terence Rigby,333011068.0,1,3.0273733454545453
Terence Rosemore,863416141.0,1,4.317080705
Terence Stamp,1793994050.0,8,3.6050090869942917
Terence Yin,15608545.0,3,0.34685655555555556
Teresa Draddock,187500000.0,1,6.818181818181818
Teresa Espinosa,289734628.0,2,16.083352556949805
Teresa Gallagher,559852396.0,1,2.79926198
Teresa Ganzel,2649849343.0,3,7.659898405
Teresa Haney,183293131.0,1,7.049735807692308
Teresa Hill,0.0,3,0.0
Teresa Kelly,0.0,2,0.0
Teresa Mahoney,334901337.0,1,3.7211259666666665
Teresa Palmer,66906487.0,2,14.859919974999999
Teresa Pavlinek,88923251.0,1,4.940180611111111
Teresa Toigo,14000000.0,1,17.5
Teresa Zantua,183293131.0,1,7.049735807692308
Teretha G. Houston,172363301.0,1,7.181804208333333
Tereza Duskova,41412709.0,1,2.3007060555555556
Tereza Srbová,0.0,1,0.0
Terezie Kovalova,81093313.0,1,2.3169518
Teri Clark,218340595.0,1,3.6390099166666667
Teri Garr,333109332.0,7,4.207796950396825
Teri Hatcher,851899747.0,4,3.6682885456493506
Teri McMinn,30859000.0,1,363.0470588235294
Teri Polo,1171785941.0,4,4.0336377532386365
Teri Weigel,57120318.0,2,0.8160045428571429
Teri Wyble,602749613.0,2,2.7725190322580646
Terilyn Joe,0.0,1,0.0
Terra Hazelton,0.0,1,0.0
Terra Vnesa,0.0,1,0.0
Terrance Harrison,159291809.0,1,5.309726966666667
Terrance Zdunich,0.0,1,0.0
Terrea Smith,0.0,2,0.0
Terrell Dixon,738599701.0,1,4.923998006666666
Terrence 'T.C.' Carson,90426405.0,1,3.4779386538461536
Terrence Currier,347451894.0,1,3.47451894
Terrence Evans,627071655.0,3,5.490233508771929
Terrence Hardy Jr.,673735169.0,2,2.71134933
Terrence Howard,830758855.0,3,4.730570189822596
Terrence Jenkins,96070507.0,1,8.005875583333333
Terrence Mann,16980525.0,4,1.8577536111111113
Terrence Scammell,0.0,1,0.0
Terri Anne Welyki,0.0,1,0.0
Terri Berland,6347072.0,1,0.0
Terri Douglas,2801499171.0,3,5.54365868510101
Terri Hawkes,2683519.0,2,0.0
Terri Hughes,0.0,1,0.0
Terri J. Vaughn,28215918.0,4,2.015422714285714
Terri Johnson,0.0,1,0.0
Terri Lynn Doss,140767956.0,1,5.027427
Terri Sigrist,165335153.0,1,4.468517648648649
Terri Susan Smith,0.0,1,0.0
Terri Teague,0.0,1,0.0
Terri Treas,0.0,2,0.0
Terrie Batson,10166459.0,1,20.332918
Terrie Kalbus,11988469.0,1,39.96156333333333
Terrie Snell,476684675.0,1,26.482481944444444
Terry Adams,34000000.0,1,9.714285714285714
Terry Alexander,35738897.0,2,4.857142857142857
Terry Belleville,407602906.0,1,2.264460588888889
Terry Bozeman,752215857.0,1,3.4986784046511628
Terry Bradshaw,72179579.0,1,4.009976611111111
Terry Brown,165335153.0,1,4.468517648648649
Terry Camilleri,40485039.0,1,4.0485039
Terry Chen,461920391.0,3,1.724974281792717
Terry Conforti,118587880.0,1,11.858788
Terry Crews,1140697686.0,6,2.831112269565527
Terry D. Rich,78000000.0,1,3.12
Terry Dale Parks,751860463.0,2,3.972588010946589
Terry Duggan,68700000.0,1,6.542857142857143
Terry Farrell,12534961.0,1,2.5069922
Terry Finn,0.0,1,0.0
Terry Frost,0.0,1,0.0
Terry Funk,30050028.0,1,2.0033352
Terry Golden,201957688.0,1,13.463845866666666
Terry Guthrie,125728258.0,1,31.4320645
Terry Haig,0.0,1,0.0
Terry Hobbs,0.0,2,0.0
Terry Howson,88323487.0,1,1.76646974
Terry Kilburn,0.0,1,0.0
Terry Kinney,91038276.0,1,7.0029443076923075
Terry Kiser,53140814.0,4,2.9460149244505494
Terry Lee Crisp,0.0,1,0.0
Terry Lee Fields II,173567581.0,1,4.691015702702702
Terry Leonard,426568809.0,3,7.75190693800322
Terry Maguire,0.0,1,0.0
Terry McMahon,374218673.0,1,2.4947911533333333
Terry Moore,0.0,1,0.0
Terry Mullany,247275374.0,1,15.454710875
Terry Murphy,287928194.0,1,5.75856388
Terry Norris,415686217.0,1,2.6818465612903224
Terry Notary,5309777801.0,5,5.4806155881221015
Terry O'Neill,115267375.0,1,2.022234649122807
Terry O'Quinn,260550270.0,6,1.0511920304972806
Terry Pratchett,0.0,2,0.0
Terry Ray,0.0,1,0.0
Terry Richards,980574604.0,4,15.087686433038485
Terry Scott,0.0,5,0.0
Terry Serpico,470280148.0,2,7.950613931034483
Terry Stone,0.0,1,0.0
Terry Taplin,524028679.0,1,5.822540877777778
Terry Waterland,0.0,1,0.0
Terry Wills,20560255.0,1,1.5815580769230768
Terry Wilson,0.0,1,0.0
Terry Woo,21890845.0,1,0.0
Terry Zarchi,0.0,1,0.0
Terry-Thomas,0.0,3,0.0
Teru Shimada,111584787.0,1,11.74576705263158
Teruko Kishi,0.0,1,0.0
Teruko Mita,0.0,1,0.0
Teruo Aragaki,0.0,1,0.0
Teruo Nigaki,0.0,1,0.0
Teruo Shimizu,0.0,1,0.0
Teruyuki Kagawa,61700000.0,2,0.0
Teryl Rothery,72417394.0,2,1.7242236666666666
Tess Harper,6333135.0,1,0.0
Tess Haubrich,232380243.0,1,2.395672608247423
Tess Maury,7171.0,1,0.0
Tessa Bonhomme,0.0,1,0.0
Tessa Bouché,0.0,1,0.0
Tessa Thompson,240534568.0,2,4.577740751351351
Tesshou Genda,2287714.0,2,0.0
Tessie Santiago,0.0,1,0.0
Tet Wada,423095713.0,2,2.4042243242857144
Tetsu Kawai,0.0,1,0.0
Tetsu Masuda,25000000.0,1,5.555555555555555
Tetsu Nakamura,0.0,2,0.0
Tetsuji Tamayama,0.0,1,0.0
Tetsuji Tanaka,0.0,1,0.0
Tetsuo Kaneo,0.0,1,0.0
Tetsuro Shimaguchi,180949000.0,1,6.031633333333334
Tetsurô Sagawa,0.0,1,0.0
Tetsurō Tamba,111584787.0,1,11.74576705263158
Tetsushi Kajiura,0.0,1,0.0
Tetsuya Bessho,0.0,2,0.0
Tetsuya Takeda,4100000.0,1,2.05
Tewhik Behar,60726164.0,1,0.0
Tex Cooper,0.0,1,0.0
Tex Phelps,0.0,1,0.0
Tex Rubinowitz,5535405.0,1,2.214162
Texas Battle,117719158.0,2,2.35438316
Teya Wild,312662855.0,2,2.149486640350877
Thaddeus Daniels,171539887.0,1,4.288497175
Thaddeus Phillips,705717432.0,1,3.52858716
Thaddeus Potter,115350426.0,1,6.785319176470588
Thaddeus Smith,34725000.0,1,6.945
Thai-Hoa Le,747862775.0,1,2.9914511
Thalmus Rasulala,0.0,1,0.0
Thanayong Wongtrakul,0.0,1,0.0
Thandie Newton,885825446.0,3,3.067148587936508
Thayer David,117235147.0,1,117.235147
Thaís Simi,0.0,1,0.0
The Brooklyn Dodgers,0.0,1,0.0
The Cuban Brothers,0.0,1,0.0
The Flying Cherokees,187500000.0,1,6.818181818181818
The Four Preps,0.0,1,0.0
The Hassani Troupe,187500000.0,1,6.818181818181818
The Lady of Rage,59827328.0,1,5.438848
The Mellomen,93600000.0,1,0.0
The Weiner Family,0.0,1,0.0
Thea Andrews,0.0,1,0.0
Theeranit Damrongwinijchai,0.0,1,0.0
Theerayut Pratyabamrung,0.0,1,0.0
Thekla Reuten,0.0,1,0.0
Theo Barklem-Biggs,502377327.0,2,2.557725592592593
Theo Bongani Ndyalvane,873260194.0,1,3.493040776
Theo Howard,179246868.0,1,1.6295169818181818
Theo James,1092464729.0,6,2.0524683929208045
Theo Kogan,60780981.0,1,2.1707493214285716
Theo Maassen,8786756.0,1,5.857837333333333
Theo Schwartz,332000000.0,1,8.3
Theodore Lawrence,653428261.0,1,4.08392663125
Theodore Paraskevopoulos,88923251.0,1,4.940180611111111
Theodore Shapiro,229147509.0,1,1.5913021458333334
Theodore Simonson,0.0,1,0.0
Theodore Turner,1109660.0,1,0.06935375
Theodore Wilhelm,45300000.0,1,8.38888888888889
Theodore von Eltz,0.0,1,0.0
Theresa Bell,0.0,1,0.0
Theresa Cook,1238764765.0,1,4.95505906
Theresa Harris,4000000.0,2,14.925373134328359
Theresa Randle,414746580.0,2,4.772543458299595
Theresa Russell,958071626.0,2,3.406495399224806
Theresa Tilly,29400000.0,1,84.0
Therese Glahn,0.0,1,0.0
Therial 'Houseman' DeClouet,110803676.0,1,2.21607352
Thia Marie,52424533.0,1,1.4562370277777779
Thiago Macedo,55969000.0,1,1.11938
Thibault De Lussy,19776159.0,1,0.0
Thibault Evrard,72629670.0,1,2.9051868
Thick Wilson,45300000.0,1,8.38888888888889
Thida Penn,153997819.0,1,6.15991276
Thierry Neuvic,334615000.0,1,2.67692
Thierry René,214034224.0,1,3.567237066666667
Thina Lowe,83615414.0,1,2.6129816875
Thogun,63027681.0,1,0.0
Thom Adcox-Hernandez,0.0,2,0.0
Thom Baker,115267375.0,1,2.022234649122807
Thom Barry,494448974.0,4,2.731703625
Thom Bray,1738897.0,1,0.0
Thom Christopher,0.0,1,0.0
Thom Christopher Warren,3752426.0,1,0.28864815384615383
Thom Fell,0.0,1,0.0
Thom Gossom Jr.,63102666.0,1,3.711921529411765
Thom Hoffman,16680836.0,1,1.6680836
Thom Mathews,42914981.0,5,2.306952423655914
Thom Pinto,5617391.0,1,0.9362318333333334
Thom Vernon,368875760.0,1,8.38354
Thomas A. Carlin,39846344.0,1,6.641057333333333
Thomas Acda,0.0,1,0.0
Thomas Anderson,43848069.0,2,1.4616023
Thomas Arnold,644571402.0,1,3.7915964823529413
Thomas Baldwin,0.0,1,0.0
Thomas Baptiste,0.0,1,0.0
Thomas Barbour,110142874.0,2,6.818691571428571
Thomas Beck,0.0,2,0.0
Thomas Blake Jr.,832675129.0,3,1.9044812043560606
Thomas Bo Larsen,0.0,1,0.0
Thomas Brodie-Sangster,2850290233.0,4,7.172149077261429
Thomas Browne Henry,36000000.0,1,8.78048780487805
Thomas Callaway,44726644.0,1,3.440511076923077
Thomas Canestraro,206172544.0,1,2.2908060444444445
Thomas Cannold,213954274.0,1,35.659045666666664
Thomas Craig Plumer,585174222.0,1,4.179815871428572
Thomas Dekker,235664037.0,4,1.6156453770676693
Thomas Doherty,0.0,1,0.0
Thomas Downey,15826984.0,1,1.3189153333333334
Thomas E. Jackson,1423000.0,4,1.5712784000565352
Thomas E. van Dell,0.0,1,0.0
Thomas F. Duffy,274074524.0,2,12.819003589041095
Thomas F. Wilson,1269231377.0,4,9.670582065869489
Thomas Favaloro,0.0,1,0.0
Thomas Fisher,433013274.0,1,4.418502795918367
Thomas G. Burt,18090181.0,1,1.2921557857142858
Thomas G. Waites,19629760.0,1,1.3086506666666666
Thomas Gaitsch,1004558444.0,1,5.430045643243243
Thomas Garvey,64238440.0,1,4.282562666666666
Thomas Gibson,59468275.0,2,0.35824262048192773
Thomas Gomez,18999718.0,3,2.111079777777778
Thomas Haden Church,1177625018.0,6,1.7511793814082688
Thomas Harrison,320170008.0,1,8.0042502
Thomas Hasson,0.0,1,0.0
Thomas Hauff,0.0,1,0.0
Thomas Heathcote,0.0,3,0.0
Thomas Helmig,0.0,1,0.0
Thomas Herod Jr.,0.0,1,0.0
Thomas Hill,36442475.0,3,0.41849570408950615
Thomas Hwan,0.0,1,0.0
Thomas Ian Griffith,316404670.0,3,1.3211827714285713
Thomas Ian Nicholas,1027140241.0,5,8.559584239449885
Thomas J. Fentress,873260194.0,1,3.493040776
Thomas J. Lang,287506194.0,1,9.914006689655173
Thomas J. McCarthy,42721196.0,1,7.120199333333334
Thomas Jane,17917287.0,2,0.6891264230769231
Thomas Jay Ryan,0.0,1,0.0
Thomas Kadman,524028679.0,1,5.822540877777778
Thomas Kee,118587880.0,1,11.858788
Thomas Kiwi,125729635.0,1,3.143240875
Thomas Kosik,1004558444.0,1,5.430045643243243
Thomas Kovacs,0.0,1,0.0
Thomas Kretschmann,3544824242.0,9,3.027705786542465
Thomas Kügel,0.0,1,0.0
